>> loading GameParams.old.txt (first object)
root.PJSD026_Camo_Kamikaze.ShipUpgradeInfo.PJUA452_120_45_Type_Ha_CAMO_KAMIKAZE.rotationSpeed[0] changed in second object (was 5.0, is 0.0)
root.PJSD026_Camo_Kamikaze.ShipUpgradeInfo.PJUA452_120_45_Type_Ha_CAMO_KAMIKAZE.rotationSpeed[1] changed in second object (was 5.0, is 0.0)
root.PJSD026_Camo_Kamikaze.ShipUpgradeInfo.PJUA452_120_45_Type_Ha_CAMO_KAMIKAZE.shotDelay changed in second object (was 12.0, is 0)
root.PJSD026_Camo_Kamikaze.needShowProjectYear removed in first object
root.PJGM547_5in54_MK16_HSF.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_5.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_4.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_7.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_6.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_1.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_3.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_2.smokePenalty removed in first object
root.PGSC110_Hindenburg.ATBADefault.HP_GGS_8.smokePenalty removed in first object
root.PGSC110_Hindenburg.ArtilleryDefault.HP_GGM_3.smokePenalty removed in first object
root.PGSC110_Hindenburg.ArtilleryDefault.HP_GGM_4.smokePenalty removed in first object
root.PGSC110_Hindenburg.ArtilleryDefault.HP_GGM_2.smokePenalty removed in first object
root.PGSC110_Hindenburg.ArtilleryDefault.HP_GGM_1.smokePenalty removed in first object
root.PGSC110_Hindenburg.HullDefault.smokeScanRadius removed in first object
root.PGSC110_Hindenburg.HullDefault.flagPoleModelName removed in first object
root.PGSC110_Hindenburg.needShowProjectYear removed in first object
root.PRGM098_130mm_sm2_1.smokePenalty removed in first object
root.PJGM064_203mm50_Type_C_mod.smokePenalty removed in first object
root.PAGM067_6in50_Mk6.smokePenalty removed in first object
root.PJSD025_True_Kamikaze.ArtilleryDefault.HP_JGM_1.smokePenalty removed in first object
root.PJSD025_True_Kamikaze.ArtilleryDefault.HP_JGM_2.smokePenalty removed in first object
root.PJSD025_True_Kamikaze.ArtilleryDefault.HP_JGM_3.smokePenalty removed in first object
root.PJSD025_True_Kamikaze.ArtilleryDefault.HP_JGM_4.smokePenalty removed in first object
root.PJSD025_True_Kamikaze.HullDefault.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PJSD025_True_Kamikaze.HullDefault.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PJSD025_True_Kamikaze.HullDefault.smokeScanRadius removed in first object
root.PJSD025_True_Kamikaze.HullDefault.flagPoleModelName removed in first object
root.PJSD025_True_Kamikaze.ShipUpgradeInfo.PJUA451_120_45_Type_Ha_TRUE_KAMIKAZE.rotationSpeed[0] changed in second object (was 5.0, is 0.0)
root.PJSD025_True_Kamikaze.ShipUpgradeInfo.PJUA451_120_45_Type_Ha_TRUE_KAMIKAZE.rotationSpeed[1] changed in second object (was 5.0, is 0.0)
root.PJSD025_True_Kamikaze.ShipUpgradeInfo.PJUA451_120_45_Type_Ha_TRUE_KAMIKAZE.shotDelay changed in second object (was 12.0, is 0)
root.PJSD025_True_Kamikaze.ShipUpgradeInfo.PJUT441_533_JPT015_TRUE_KAMIKAZE.shotDelay changed in second object (was 47.0, is 0)
root.PJSD025_True_Kamikaze.needShowProjectYear removed in first object
root.PBPA005_102MM_AP_CAMPBELTOWN.crewSmokeTexture removed in first object
root.PJPA038_Shell_203mm_AP_AP_Type_92.crewSmokeTexture removed in first object
root.PBGS011_152mm50_Type41.smokePenalty removed in first object
root.PJW016_Gunzou.CrewPersonality.shipsOtherNation removed in second object
root.PJW016_Gunzou.CrewPersonality.photoId removed in second object
root.PJW016_Gunzou.CrewPersonality.photoPose removed in second object
root.PJW016_Gunzou.CrewPersonality.isRetrainable changed in second object (was False, is True)
root.PJW016_Gunzou.CrewPersonality.shipsOwnNation removed in second object
root.PJW016_Gunzou.CrewPersonality.hasRank removed in first object
root.PJW016_Gunzou.CrewPersonality.ships removed in first object
root.PJW016_Gunzou.CrewPersonality.isUnique removed in first object
root.PJW016_Gunzou.CrewPersonality.dismissable removed in first object
root.PJW016_Gunzou.CrewPersonality.hasOverlay removed in first object
root.PJW016_Gunzou.CrewPersonality.hasManyNations removed in first object
root.PJW016_Gunzou.UniqueSkills removed in first object
root.PJW016_Gunzou.Vanity removed in first object
root.PBPA032_343MM_MV_HE_L.crewSmokeTexture removed in first object
root.PAPA067_SHELL_356MM_HE_MK_22_TEXAS.crewSmokeTexture removed in first object
root.PASD019_Clemson_1920.AB1_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASD019_Clemson_1920.AB1_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASD019_Clemson_1920.AB1_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASD019_Clemson_1920.AB1_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASD019_Clemson_1920.B2_Artillery.HP_AGM_1.smokePenalty removed in first object
root.PASD019_Clemson_1920.B2_Artillery.HP_AGM_3.smokePenalty removed in first object
root.PASD019_Clemson_1920.B2_Artillery.HP_AGM_2.smokePenalty removed in first object
root.PASD019_Clemson_1920.B2_Artillery.HP_AGM_4.smokePenalty removed in first object
root.PASD019_Clemson_1920.A_Hull_1920.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PASD019_Clemson_1920.A_Hull_1920.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PASD019_Clemson_1920.A_Hull_1920.smokeScanRadius removed in first object
root.PASD019_Clemson_1920.A_Hull_1920.flagPoleModelName removed in first object
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUT302_D4_TORP_STOCK.shotDelay changed in second object (was 36.0, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA311_D4_ART_STOCK.distance[0] changed in second object (was 8630, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA311_D4_ART_STOCK.distance[1] changed in second object (was 8630, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA311_D4_ART_STOCK.rotationSpeed[0] changed in second object (was 10.0, is 0.0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA311_D4_ART_STOCK.rotationSpeed[1] changed in second object (was 10.0, is 0.0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA311_D4_ART_STOCK.shotDelay changed in second object (was 7.0, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUT303_D4_TORP_TOP.shotDelay changed in second object (was 57.0, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA312_D4_ART_TOP.distance[0] changed in second object (was 8630, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA312_D4_ART_TOP.distance[1] changed in second object (was 8630, is 0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA312_D4_ART_TOP.rotationSpeed[0] changed in second object (was 10.0, is 0.0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA312_D4_ART_TOP.rotationSpeed[1] changed in second object (was 10.0, is 0.0)
root.PASD019_Clemson_1920.ShipUpgradeInfo.PAUA312_D4_ART_TOP.shotDelay changed in second object (was 7.0, is 0)
root.PASD019_Clemson_1920.B_Hull_1930.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PASD019_Clemson_1920.B_Hull_1930.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PASD019_Clemson_1920.B_Hull_1930.smokeScanRadius removed in first object
root.PASD019_Clemson_1920.B_Hull_1930.flagPoleModelName removed in first object
root.PASD019_Clemson_1920.needShowProjectYear removed in first object
root.PFSC103_Friant.AB1_Artillery.HP_FGM_4.smokePenalty removed in first object
root.PFSC103_Friant.AB1_Artillery.HP_FGM_3.smokePenalty removed in first object
root.PFSC103_Friant.AB1_Artillery.HP_FGM_1.smokePenalty removed in first object
root.PFSC103_Friant.AB1_Artillery.HP_FGM_2.smokePenalty removed in first object
root.PFSC103_Friant.B_Hull.smokeScanRadius removed in first object
root.PFSC103_Friant.B_Hull.flagPoleModelName removed in first object
root.PFSC103_Friant.A_Hull.smokeScanRadius removed in first object
root.PFSC103_Friant.A_Hull.flagPoleModelName removed in first object
root.PFSC103_Friant.B_ATBA.HP_FGS_4.smokePenalty removed in first object
root.PFSC103_Friant.B_ATBA.HP_FGS_1.smokePenalty removed in first object
root.PFSC103_Friant.B_ATBA.HP_FGS_2.smokePenalty removed in first object
root.PFSC103_Friant.B_ATBA.HP_FGS_3.smokePenalty removed in first object
root.PFSC103_Friant.needShowProjectYear removed in first object
root.PRSD110_Pr_24_Khabarovsk.A_Hull.Cas.maxHP changed in second object (was 165000.0, is 165500)
root.PRSD110_Pr_24_Khabarovsk.A_Hull.Cas.hlType changed in second object (was simple_hitlocation, is casemate_hitlocation)
root.PRSD110_Pr_24_Khabarovsk.A_Hull.smokeScanRadius removed in first object
root.PRSD110_Pr_24_Khabarovsk.A_Hull.flagPoleModelName removed in first object
root.PRSD110_Pr_24_Khabarovsk.A1_Artillery.HP_RGM_2.smokePenalty removed in first object
root.PRSD110_Pr_24_Khabarovsk.A1_Artillery.HP_RGM_3.smokePenalty removed in first object
root.PRSD110_Pr_24_Khabarovsk.A1_Artillery.HP_RGM_1.smokePenalty removed in first object
root.PRSD110_Pr_24_Khabarovsk.A1_Artillery.HP_RGM_4.smokePenalty removed in first object
root.PRSD110_Pr_24_Khabarovsk.ShipUpgradeInfo.PRUA911_D10_ART_STOCK.distance[0] changed in second object (was 13040, is 0)
root.PRSD110_Pr_24_Khabarovsk.ShipUpgradeInfo.PRUA911_D10_ART_STOCK.distance[1] changed in second object (was 13040, is 0)
root.PRSD110_Pr_24_Khabarovsk.ShipUpgradeInfo.PRUA911_D10_ART_STOCK.rotationSpeed[0] changed in second object (was 20.0, is 0.0)
root.PRSD110_Pr_24_Khabarovsk.ShipUpgradeInfo.PRUA911_D10_ART_STOCK.rotationSpeed[1] changed in second object (was 12.0, is 0.0)
root.PRSD110_Pr_24_Khabarovsk.ShipUpgradeInfo.PRUA911_D10_ART_STOCK.shotDelay changed in second object (was 4.62, is 0)
root.PRSD110_Pr_24_Khabarovsk.needShowProjectYear removed in first object
root.PRGM076_152mm_45_casemate.smokePenalty removed in first object
root.PAGS044_6in50_MK6.smokePenalty removed in first object
root.PAGM167_14in40_Model_1909.smokePenalty removed in first object
root.PGGM047_150mm_SK_L45.smokePenalty removed in first object
root.PGPA061_305MM_AP_KA.crewSmokeTexture removed in first object
root.PCZC031_Bismarck_Maori.subAlbums removed in first object
root.PRPA028_130MM_HE_OF_42.crewSmokeTexture removed in first object
root.PBSB110_Conqueror.A_Hull.armourDeck[0] changed in second object (was 19.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourDeck[1] changed in second object (was 152.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourCit[0] changed in second object (was 45.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourCit[1] changed in second object (was 279.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourCas[0] changed in second object (was 32.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourCas[1] changed in second object (was 406.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourExtremities[0] changed in second object (was 32.0, is -1)
root.PBSB110_Conqueror.A_Hull.armourExtremities[1] changed in second object (was 32.0, is -1)
root.PBSB110_Conqueror.A_Hull.smokeScanRadius removed in first object
root.PBSB110_Conqueror.A_Hull.flagPoleModelName removed in first object
root.PBSB110_Conqueror.ShipUpgradeInfo.PBUA902_ART_CONQUEROR.components.artillery[0] changed in second object (was A_Artillery, is A1_Artillery)
root.PBSB110_Conqueror.ShipUpgradeInfo.PBUH902_CONQUEROR.components.artillery[0] changed in second object (was A_Artillery, is A1_Artillery)
root.PBSB110_Conqueror.ShipUpgradeInfo.PBUH902_CONQUEROR.components.artillery[1] removed in first object
root.PBSB110_Conqueror.ShipUpgradeInfo.PBUA903_B10_ART_TOP removed in first object
root.PBSB110_Conqueror.A_Artillery removed in second object
root.PBSB110_Conqueror.A_ATBA.AuraFar.enableDispersion changed in second object (was True, is False)
root.PBSB110_Conqueror.A_ATBA.HP_BGS_8.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_1.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_3.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_2.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_6.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_7.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_4.smokePenalty removed in first object
root.PBSB110_Conqueror.A_ATBA.HP_BGS_5.smokePenalty removed in first object
root.PBSB110_Conqueror.A_AirDefense.HP_BGM_2_HP_BGA_1.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_14.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_15.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_16.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_10.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_11.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_12.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_13.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.enableDispersion changed in second object (was True, is False)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[0] changed in second object (was HP_BGA_1, is HP_BGA_3)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[1] changed in second object (was HP_BGA_2, is HP_BGA_4)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[2] changed in second object (was HP_BGA_3, is HP_BGA_5)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[3] changed in second object (was HP_BGA_4, is HP_BGA_6)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[4] changed in second object (was HP_BGA_5, is HP_BGA_7)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[5] changed in second object (was HP_BGA_6, is HP_BGA_8)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[6] changed in second object (was HP_BGA_7, is HP_BGA_9)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[7] changed in second object (was HP_BGA_8, is HP_BGA_10)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[8] changed in second object (was HP_BGA_9, is HP_BGA_11)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[9] changed in second object (was HP_BGA_10, is HP_BGA_12)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[10] changed in second object (was HP_BGA_11, is HP_BGA_13)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[11] changed in second object (was HP_BGA_12, is HP_BGA_14)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[12] changed in second object (was HP_BGA_13, is HP_BGA_15)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[13] changed in second object (was HP_BGA_14, is HP_BGA_16)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[14] changed in second object (was HP_BGA_15, is HP_BGA_17)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[15] changed in second object (was HP_BGA_16, is HP_BGA_18)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[16] changed in second object (was HP_BGA_17, is HP_BGA_19)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[17] changed in second object (was HP_BGA_18, is HP_BGA_20)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[18] changed in second object (was HP_BGA_19, is HP_BGA_21)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[19] changed in second object (was HP_BGA_20, is HP_BGA_22)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[20] changed in second object (was HP_BGA_21, is HP_BGA_25)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[21] changed in second object (was HP_BGA_22, is HP_BGM_3_HP_BGA_1)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[22] changed in second object (was HP_BGA_23, is HP_BGM_2_HP_BGA_1)
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[23] removed in second object
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[24] removed in second object
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[25] removed in second object
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.guns[26] removed in second object
root.PBSB110_Conqueror.A_AirDefense.HP_BGM_3_HP_BGA_1.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_6.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_7.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_5.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.index changed in second object (was PBGA061, is PBGA020)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.name changed in second object (was PBGA061_40mm_Bofors_Mark_VII_single, is PBGA020_20mm_Oerlikon_MK_V)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.antiAirAuraStrength changed in second object (was 0.087, is 0.061)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.numBarrels changed in second object (was 1, is 2)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.deadMesh changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single_dead.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V_dead.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.model changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_2.id changed in second object (was 4230997968, is 4273989584)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.index changed in second object (was PBGA061, is PBGA020)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.name changed in second object (was PBGA061_40mm_Bofors_Mark_VII_single, is PBGA020_20mm_Oerlikon_MK_V)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.antiAirAuraStrength changed in second object (was 0.087, is 0.061)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.numBarrels changed in second object (was 1, is 2)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.deadMesh changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single_dead.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V_dead.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.model changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_1.id changed in second object (was 4230997968, is 4273989584)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_8.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_9.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_25.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.8)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.index changed in second object (was PBGA061, is PBGA020)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.name changed in second object (was PBGA061_40mm_Bofors_Mark_VII_single, is PBGA020_20mm_Oerlikon_MK_V)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.antiAirAuraStrength changed in second object (was 0.087, is 0.061)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.numBarrels changed in second object (was 1, is 2)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.deadMesh changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single_dead.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V_dead.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.model changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_24.id changed in second object (was 4230997968, is 4273989584)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.index changed in second object (was PBGA061, is PBGA020)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.name changed in second object (was PBGA061_40mm_Bofors_Mark_VII_single, is PBGA020_20mm_Oerlikon_MK_V)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.antiAirAuraStrength changed in second object (was 0.087, is 0.061)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.numBarrels changed in second object (was 1, is 2)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.deadMesh changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single_dead.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V_dead.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.model changed in second object (was content/gameplay/uk/gun/aaircraft/BGA061_40mm_Bofors_Mark_VII_single/BGA061_40mm_Bofors_Mark_VII_single.model, is content/gameplay/uk/gun/aaircraft/BGA020_20mm_Oerlikon_MK_V/BGA020_20mm_Oerlikon_MK_V.model)
root.PBSB110_Conqueror.A_AirDefense.HP_BGA_23.id changed in second object (was 4230997968, is 4273989584)
root.PBSB110_Conqueror.A_AirDefense.AuraNear removed in first object
root.PBSB110_Conqueror.ShipAbilities.AbilitySlot2.abils[2] removed in first object
root.PBSB110_Conqueror.ShipAbilities.AbilitySlot2.abils[3] removed in first object
root.PBSB110_Conqueror.A1_Artillery removed in first object
root.PBSB110_Conqueror.A2_Artillery removed in first object
root.PBSB110_Conqueror.needShowProjectYear removed in first object
root.PXSA002_Invisible_Air_Ally_1.B_Hull_1944.smokeScanRadius removed in first object
root.PXSA002_Invisible_Air_Ally_1.B_Hull_1944.flagPoleModelName removed in first object
root.PXSA002_Invisible_Air_Ally_1.A_Hull_1929.smokeScanRadius removed in first object
root.PXSA002_Invisible_Air_Ally_1.A_Hull_1929.flagPoleModelName removed in first object
root.PXSA002_Invisible_Air_Ally_1.needShowProjectYear removed in first object
root.PRGM069_180mm_CM_3.smokePenalty removed in first object
root.PRGM016_6in53_Mk13_Single.smokePenalty removed in first object
root.PJGM541_100mm65_Type98_HSF.smokePenalty removed in first object
root.PAGM025_8in55_Triple_Mk16.smokePenalty removed in first object
root.PAGM079_3in50_Mk22_Mod2.smokePenalty removed in first object
root.PJGM068_305mm45_double.smokePenalty removed in first object
root.PRGM046_130mm_B2LM.smokePenalty removed in first object
root.PBPA008_102MM_AP_MG_BS.crewSmokeTexture removed in first object
root.PCPA022_140mm_BASIC_MG_HE.crewSmokeTexture removed in first object
root.PJPA043_Shell_152mm_AP_C_Type_4.crewSmokeTexture removed in first object
root.PGGM001_380mm_SKC_34_RF_Bismarck.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_Hull.smokeScanRadius removed in first object
root.PGSC508_Prinz_Eugen.A_Hull.flagPoleModelName removed in first object
root.PGSC508_Prinz_Eugen.A1_Artillery.HP_GGM_3.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A1_Artillery.HP_GGM_4.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A1_Artillery.HP_GGM_2.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A1_Artillery.HP_GGM_1.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_5.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_4.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_6.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_1.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_3.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.A_ATBA.HP_GGS_2.smokePenalty removed in first object
root.PGSC508_Prinz_Eugen.needShowProjectYear removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_3.smokePenalty removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_2.smokePenalty removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_1.smokePenalty removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_6.smokePenalty removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_5.smokePenalty removed in first object
root.PASC019_Burlington_1944.ATBADefault.HP_AGS_4.smokePenalty removed in first object
root.PASC019_Burlington_1944.ArtilleryDefault.HP_AGM_1.smokePenalty removed in first object
