>> loading GameParams.old.txt (first object)
root.PGSB002_Tirpiz_1942.ShipModernization removed in second object
root.PGSB002_Tirpiz_1942.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PASB008_Colorado_1945.ShipModernization removed in second object
root.PASB008_Colorado_1945.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB008_Colorado_1945.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB008_Colorado_1945.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB008_Colorado_1945.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB008_Colorado_1945.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PASB008_Colorado_1945.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB008_Colorado_1945.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCM034_Guidance_Mod_0.shiplevel removed in first object
root.PCM034_Guidance_Mod_0.shiptype removed in first object
root.PCM034_Guidance_Mod_0.slot removed in first object
root.PCM034_Guidance_Mod_0.group removed in first object
root.PCM034_Guidance_Mod_0.ships removed in first object
root.PCM034_Guidance_Mod_0.excludes removed in first object
root.PCM034_Guidance_Mod_0.nation removed in first object
root.PCBC022_PCGM002.hull.deathPlaneEffect removed in first object
root.PXSB001_Mr_Hyde.ShipModernization removed in second object
root.PXSB001_Mr_Hyde.group changed in second object (was event, is disabled)
root.PJSA015_Taiho_1944.ShipModernization removed in second object
root.PJSA015_Taiho_1944.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA015_Taiho_1944.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA015_Taiho_1944.ABC1_AirArmament.isIndependentLaunchpad removed in first object
root.PJSA015_Taiho_1944.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[0][2][1] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][0] changed in second object (was subInstruction, is shipCountersB)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][0] changed in second object (was shipCountersA, is m)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][1] changed in second object (was moreThan, is o)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][2] changed in second object (was :, is r)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][3] changed in second object (was constant, is e)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][4] changed in second object (was damageRatio, is T)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][5] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][6] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][1][7] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][2] changed in second object (was >=, is :)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][3] changed in second object (was subInstruction, is constant)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][0] changed in second object (was me, is m)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][1] changed in second object (was totalEnemies, is i)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][2] changed in second object (was *, is n)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][3] changed in second object (was constant, is i)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][4] changed in second object (was enemyTeamPart, is m)
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][5] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][6] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][7] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][8] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][9] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][10] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][11] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][12] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][13] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][14] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][15] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][16] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][2][4][17] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.events[1][1][3] removed in first object
root.PCH118_PVE_HERO_DAM_ENEM.constants.minimalDamageValue removed in first object
root.PGSB910_Grossdeutschland.ShipModernization removed in second object
root.PGSB910_Grossdeutschland.group changed in second object (was clan, is disabled)
root.PGSB910_Grossdeutschland.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB910_Grossdeutschland.A_AirArmament.isIndependentLaunchpad removed in first object
root.PGSB910_Grossdeutschland.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB910_Grossdeutschland.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC038_Atago_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC038_Atago_1944.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC038_Atago_1944.ShipModernization removed in second object
root.PJSC038_Atago_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PCBA001.airDefense.AuraMedium1.targetWeightTypeTable.Auxiliary removed in first object
root.PCBA001.hull.deathPlaneEffect removed in first object
root.PJSB018_Yamato_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB018_Yamato_1944.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSB018_Yamato_1944.ShipModernization removed in second object
root.PJSB018_Yamato_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PGSC706_HSF_Graf_Spee.ShipModernization removed in second object
root.PGSC706_HSF_Graf_Spee.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC706_HSF_Graf_Spee.A_AirArmament.isIndependentLaunchpad removed in first object
root.PGSC706_HSF_Graf_Spee.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC706_HSF_Graf_Spee.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSX702_Support.ShipModernization removed in second object
root.PCBC023_PCGM003.hull.deathPlaneEffect removed in first object
root.PJSD026_Camo_Kamikaze.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD026_Camo_Kamikaze.ShipModernization removed in second object
root.PJSD025_True_Kamikaze.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD025_True_Kamikaze.ShipModernization removed in second object
root.PRSD110_Pr_24_Khabarovsk.ShipModernization removed in second object
root.PRSD110_Pr_24_Khabarovsk.A1_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD110_Pr_24_Khabarovsk.A_AirDefense.AuraMedium1.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD110_Pr_24_Khabarovsk.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD110_Pr_24_Khabarovsk.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB110_Conqueror.ShipModernization removed in second object
root.PBSB110_Conqueror.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB110_Conqueror.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB107_King_George_V.ShipModernization removed in second object
root.PBSB107_King_George_V.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB107_King_George_V.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB107_King_George_V.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB107_King_George_V.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PBSB107_King_George_V.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB107_King_George_V.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCM017_Airplanes_Mod_III.shiplevel removed in first object
root.PCM017_Airplanes_Mod_III.shiptype removed in first object
root.PCM017_Airplanes_Mod_III.slot removed in first object
root.PCM017_Airplanes_Mod_III.group removed in first object
root.PCM017_Airplanes_Mod_III.ships removed in first object
root.PCM017_Airplanes_Mod_III.excludes removed in first object
root.PCM017_Airplanes_Mod_III.nation removed in first object
root.PBSC507_Belfast_1959.ShipModernization removed in second object
root.PBSC507_Belfast_1959.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC507_Belfast_1959.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB518_Massachusetts.ShipModernization removed in second object
root.PASB518_Massachusetts.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB518_Massachusetts.A_AirArmament.isIndependentLaunchpad removed in first object
root.PASB518_Massachusetts.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB518_Massachusetts.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD109_Chung_Mu.ShipModernization removed in second object
root.PZSD109_Chung_Mu.AB1_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD109_Chung_Mu.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD109_Chung_Mu.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD109_Chung_Mu.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PZSD109_Chung_Mu.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC506_De_Grasse.ShipModernization removed in second object
root.PFSC506_De_Grasse.A1_Artillery.AuraFar1.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC506_De_Grasse.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC506_De_Grasse.A_AirArmament.isIndependentLaunchpad removed in first object
root.PFSC506_De_Grasse.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC506_De_Grasse.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PXSX001_Transylvania.ShipModernization removed in second object
root.PASB018_Iowa_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.ShipModernization removed in second object
root.PASB018_Iowa_1944.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PASB018_Iowa_1944.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB018_Iowa_1944.C_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD708_HSF_Harekaze.ABC_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD708_HSF_Harekaze.ShipModernization removed in second object
root.PJSD708_HSF_Harekaze.C_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD708_HSF_Harekaze.B_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSA508_Graf_Zeppelin.ShipModernization removed in second object
root.PGSA508_Graf_Zeppelin.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSA508_Graf_Zeppelin.A_AirArmament.isIndependentLaunchpad removed in first object
root.PGSA508_Graf_Zeppelin.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSA508_Graf_Zeppelin.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.ShipModernization removed in second object
root.PGSB109_Friedrich_der_Grosse.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PGSB109_Friedrich_der_Grosse.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSB109_Friedrich_der_Grosse.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA012_Zuikaku_1944.ShipModernization removed in second object
root.PJSA012_Zuikaku_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSA012_Zuikaku_1944.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA012_Zuikaku_1944.ABC_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA012_Zuikaku_1944.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSA012_Zuikaku_1944.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC013_Kuma_1938.ShipModernization removed in second object
root.PJSC013_Kuma_1938.B_AirArmament.isIndependentLaunchpad removed in first object
root.PJSC013_Kuma_1938.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC013_Kuma_1938.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC013_Kuma_1938.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC013_Kuma_1938.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSD503_Campbeltown_1941.ShipModernization removed in second object
root.PBSD503_Campbeltown_1941.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSD503_Campbeltown_1941.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASC507_Indianapolis_1945.ShipModernization removed in second object
root.PASC507_Indianapolis_1945.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASC507_Indianapolis_1945.A_AirArmament.isIndependentLaunchpad removed in first object
root.PASC507_Indianapolis_1945.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC507_Indianapolis_1945.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD006_Hatsuharu_1945.ShipModernization removed in second object
root.PJSD006_Hatsuharu_1945.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD006_Hatsuharu_1945.B1_127_50.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD006_Hatsuharu_1945.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD006_Hatsuharu_1945.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD006_Hatsuharu_1945.A1_127_50.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX004.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX004.hull.deathPlaneEffect removed in first object
root.PCBX004.artillery.targetWeightTypeTable.Auxiliary[0] changed in second object (was 0.0, is 1.0)
root.PCBX004.artillery.targetWeightTypeTable.Auxiliary[1] changed in second object (was 0.0, is 1.0)
root.PCBX004.artillery.targetWeightTypeTable.Auxiliary[2] changed in second object (was 0.0, is 1.0)
root.PCBX004.artillery.HP_AGM_1.shotDelay changed in second object (was 5, is 17)
root.PCBX004.artillery.HP_AGM_2.shotDelay changed in second object (was 5, is 17)
root.PCBX005.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX005.hull.deathPlaneEffect removed in first object
root.PCBX005.artillery.targetWeightTypeTable.Auxiliary[0] changed in second object (was 0.0, is 1.0)
root.PCBX005.artillery.targetWeightTypeTable.Auxiliary[1] changed in second object (was 0.0, is 1.0)
root.PCBX005.artillery.targetWeightTypeTable.Auxiliary[2] changed in second object (was 0.0, is 1.0)
root.PCBX006.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX006.hull.deathPlaneEffect removed in first object
root.PCBX007.hull.deathPlaneEffect removed in first object
root.PCBX001.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX001.hull.deathPlaneEffect removed in first object
root.PCBX003.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX003.hull.deathPlaneEffect removed in first object
root.PCBX008.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX008.hull.deathPlaneEffect removed in first object
root.PCBX009.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX009.hull.deathPlaneEffect removed in first object
root.PXSX017_Caboteur_de_35_metres.ShipModernization removed in second object
root.PASC044_Marblehead_1924.AirDefenseDefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASC044_Marblehead_1924.ShipModernization removed in second object
root.PASC044_Marblehead_1924.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSC705_Myoko.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC705_Myoko.ShipModernization removed in second object
root.PJSC705_Myoko.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC705_Myoko.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC705_Myoko.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PJSC705_Myoko.A_AirDefense.AuraNear1.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC705_Myoko.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSC705_Myoko.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD207_Minsk.ShipModernization removed in second object
root.PRSD207_Minsk.B_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD207_Minsk.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD207_Minsk.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD207_Minsk.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC017_Baltimore_1944.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASC017_Baltimore_1944.ShipModernization removed in second object
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASC017_Baltimore_1944.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PASC017_Baltimore_1944.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASC017_Baltimore_1944.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB508_Alabama.ShipModernization removed in second object
root.PASB508_Alabama.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB508_Alabama.A_AirArmament.isIndependentLaunchpad removed in first object
root.PASB508_Alabama.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB508_Alabama.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PCM029_FireControl_Mod_II_US.shiplevel removed in first object
root.PCM029_FireControl_Mod_II_US.shiptype removed in first object
root.PCM029_FireControl_Mod_II_US.slot removed in first object
root.PCM029_FireControl_Mod_II_US.group removed in first object
root.PCM029_FireControl_Mod_II_US.ships removed in first object
root.PCM029_FireControl_Mod_II_US.excludes removed in first object
root.PCM029_FireControl_Mod_II_US.nation removed in first object
root.PCM026_LookoutStation_Mod_I.shiplevel removed in first object
root.PCM026_LookoutStation_Mod_I.shiptype removed in first object
root.PCM026_LookoutStation_Mod_I.slot removed in first object
root.PCM026_LookoutStation_Mod_I.group removed in first object
root.PCM026_LookoutStation_Mod_I.ships removed in first object
root.PCM026_LookoutStation_Mod_I.excludes removed in first object
root.PCM026_LookoutStation_Mod_I.nation removed in first object
root.PBSC108_Edinburgh.ShipModernization removed in second object
root.PBSC108_Edinburgh.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC108_Edinburgh.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC108_Edinburgh.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC108_Edinburgh.B_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC108_Edinburgh.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PBSC108_Edinburgh.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC108_Edinburgh.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASX001_Cimarron.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASX001_Cimarron.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASX001_Cimarron.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASX001_Cimarron.ShipModernization removed in second object
root.PXSX034_John_Cattling.ShipModernization removed in second object
root.PCBX021.airDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX021.airDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PCBX021.hull.deathPlaneEffect removed in first object
root.PRSD910_Grozovoy_pr_40N.ShipModernization removed in second object
root.PRSD910_Grozovoy_pr_40N.A1_Artillery.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD910_Grozovoy_pr_40N.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD910_Grozovoy_pr_40N.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASB509_Missouri.ShipModernization removed in second object
root.PASB509_Missouri.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PASB509_Missouri.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PASB509_Missouri.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PASD801_FALSE_ENEMY_Sampson.ShipModernization removed in second object
root.PASD801_FALSE_ENEMY_Sampson.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSC003_Pr_68_Chapaev_H2017.ShipModernization removed in second object
root.PXSC003_Pr_68_Chapaev_H2017.group changed in second object (was event, is disabled)
root.PXSC003_Pr_68_Chapaev_H2017.A_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PXSC003_Pr_68_Chapaev_H2017.A_AirArmament.isIndependentLaunchpad removed in first object
root.PXSC003_Pr_68_Chapaev_H2017.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PXSC003_Pr_68_Chapaev_H2017.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC105_Emerald.ShipModernization removed in second object
root.PBSC105_Emerald.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC105_Emerald.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC105_Emerald.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC105_Emerald.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PBSC105_Emerald.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSC105_Emerald.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB002_Warspite_1941.ATBADefault.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB002_Warspite_1941.AirDefenseDefault.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB002_Warspite_1941.AirDefenseDefault.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PBSB002_Warspite_1941.ShipModernization removed in second object
root.PBSB002_Warspite_1941.AirArmamentDefault.isIndependentLaunchpad removed in first object
root.PFSC108_Charles_Martel.ShipModernization removed in second object
root.PFSC108_Charles_Martel.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC108_Charles_Martel.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC108_Charles_Martel.AB_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC108_Charles_Martel.AB_AirArmament.isIndependentLaunchpad removed in first object
root.PFSC108_Charles_Martel.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PFSC108_Charles_Martel.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD409_Pr_20i_Tashkent.ShipModernization removed in second object
root.PRSD409_Pr_20i_Tashkent.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD409_Pr_20i_Tashkent.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD409_Pr_20i_Tashkent.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD409_Pr_20i_Tashkent.A_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSD409_Pr_20i_Tashkent.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD005_Mutsuki_1926.ShipModernization removed in second object
root.PJSD005_Mutsuki_1926.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD005_Mutsuki_1926.C2_120_45.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD005_Mutsuki_1926.A_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD005_Mutsuki_1926.C_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC104_Svetlana.ShipModernization removed in second object
root.PRSC104_Svetlana.B_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PRSC104_Svetlana.A_AirDefense.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PJSD001_Tachibana_1912.ShipModernization removed in second object
root.PGSC107_Yorck.ABC_AirArmament.isIndependentLaunchpad removed in first object
root.PGSC107_Yorck.ShipModernization removed in second object
root.PGSC107_Yorck.C_ATBA.AuraFar.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC107_Yorck.B_AirDefense.AuraMedium.targetWeightTypeTable.Auxiliary removed in first object
root.PGSC107_Yorck.B_AirDefense.AuraNear.targetWeightTypeTable.Auxiliary removed in first object
