>> loading GameParams.old.txt (first object)
root.PRSC510_Stalingrad.A_Hull.Cit.splashBoxes[3] removed in first object
root.PRSC510_Stalingrad.A_Hull.Cit.splashBoxes[4] removed in first object
root.PRSC510_Stalingrad.A_Hull.Cit.splashBoxes[5] removed in first object
root.PRSC510_Stalingrad.A_Hull.Cit.volume changed in second object (was 7.44, is 10.57)
root.PRSC510_Stalingrad.A_Hull.St.maxHP changed in second object (was 4700.0, is 5800.0)
root.PRSC510_Stalingrad.A_Hull.SS.maxHP changed in second object (was 4700.0, is 5800.0)
root.PRSC510_Stalingrad.A_Hull.Bow.maxHP changed in second object (was 4000.0, is 4900.0)
root.PRSC510_Stalingrad.A1_Artillery.HP_RGM_3.armor.131169 changed in second object (was 220.0, is 185.0)
root.PRSC510_Stalingrad.A1_Artillery.HP_RGM_1.armor.131169 changed in second object (was 185.0, is 220.0)
root.PRSC510_Stalingrad.A_Finders.HP_RF_1.gunNode changed in second object (was , is HP_RGM_2)
root.PCT063_RANK_BATTLE_PACK_1_50.molybdenum removed in first object
root.PCT063_RANK_BATTLE_PACK_1_50.eventum_2 removed in first object
root.PCT063_RANK_BATTLE_PACK_1_50.eventum_1 removed in first object
root.PCT063_RANK_BATTLE_PACK_1_50.saltpeter removed in first object
root.PCT063_RANK_BATTLE_PACK_1_50.brass removed in first object
root.PCT125_CAMO_VALENTINE_15_RedD_10.molybdenum removed in first object
root.PCT125_CAMO_VALENTINE_15_RedD_10.eventum_2 removed in first object
root.PCT125_CAMO_VALENTINE_15_RedD_10.eventum_1 removed in first object
root.PCT125_CAMO_VALENTINE_15_RedD_10.saltpeter removed in first object
root.PCT125_CAMO_VALENTINE_15_RedD_10.brass removed in first object
root.PCT157_CAMO_Battle_Hardened_15_15_BDrag.molybdenum removed in first object
root.PCT157_CAMO_Battle_Hardened_15_15_BDrag.eventum_2 removed in first object
root.PCT157_CAMO_Battle_Hardened_15_15_BDrag.eventum_1 removed in first object
root.PCT157_CAMO_Battle_Hardened_15_15_BDrag.saltpeter removed in first object
root.PCT157_CAMO_Battle_Hardened_15_15_BDrag.brass removed in first object
root.PCT081_RANK_ALL_SIGNAL_FLAGS_20.molybdenum removed in first object
root.PCT081_RANK_ALL_SIGNAL_FLAGS_20.eventum_2 removed in first object
root.PCT081_RANK_ALL_SIGNAL_FLAGS_20.eventum_1 removed in first object
root.PCT081_RANK_ALL_SIGNAL_FLAGS_20.saltpeter removed in first object
root.PCT081_RANK_ALL_SIGNAL_FLAGS_20.brass removed in first object
root.PCT004_DREADNOUGHT.molybdenum removed in first object
root.PCT004_DREADNOUGHT.eventum_2 removed in first object
root.PCT004_DREADNOUGHT.eventum_1 removed in first object
root.PCT004_DREADNOUGHT.saltpeter removed in first object
root.PCT004_DREADNOUGHT.brass removed in first object
root.PCT130_BDII_2.molybdenum removed in first object
root.PCT130_BDII_2.eventum_2 removed in first object
root.PCT130_BDII_2.eventum_1 removed in first object
root.PCT130_BDII_2.saltpeter removed in first object
root.PCT130_BDII_2.brass removed in first object
root.PCQT544.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_AVCA_PVP, is IDS_TASKRESTRICTION_USAVCA_PVP)
root.PCT028_RANK_SILVER_05M.molybdenum removed in first object
root.PCT028_RANK_SILVER_05M.eventum_2 removed in first object
root.PCT028_RANK_SILVER_05M.eventum_1 removed in first object
root.PCT028_RANK_SILVER_05M.saltpeter removed in first object
root.PCT028_RANK_SILVER_05M.brass removed in first object
root.PCT045_ONESOLDIERINTHEFIELD.molybdenum removed in first object
root.PCT045_ONESOLDIERINTHEFIELD.eventum_2 removed in first object
root.PCT045_ONESOLDIERINTHEFIELD.eventum_1 removed in first object
root.PCT045_ONESOLDIERINTHEFIELD.saltpeter removed in first object
root.PCT045_ONESOLDIERINTHEFIELD.brass removed in first object
root.PCT137_BDII_9.molybdenum removed in first object
root.PCT137_BDII_9.eventum_2 removed in first object
root.PCT137_BDII_9.eventum_1 removed in first object
root.PCT137_BDII_9.saltpeter removed in first object
root.PCT137_BDII_9.brass removed in first object
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_1.horizSector[0] changed in second object (was -60.0, is -148.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_1.horizSector[1] changed in second object (was 82.0, is 0.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_1.deadZone[0] removed in first object
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_2.horizSector[0] changed in second object (was -82.0, is 0.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_2.horizSector[1] changed in second object (was 60.0, is 148.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_2.deadZone[0] removed in first object
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_5.horizSector[0] changed in second object (was -85.0, is 0.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_5.horizSector[1] changed in second object (was 55.0, is 145.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_5.deadZone[0] removed in first object
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_6.horizSector[0] changed in second object (was -55.0, is -145.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_6.horizSector[1] changed in second object (was 85.0, is 0.0)
root.PBSC108_Edinburgh.A_ATBA.HP_BGS_6.deadZone[0] removed in first object
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_1.horizSector[0] changed in second object (was -60.0, is -148.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_1.horizSector[1] changed in second object (was 82.0, is 0.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_1.deadZone[0] removed in first object
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_2.horizSector[0] changed in second object (was -82.0, is 0.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_2.horizSector[1] changed in second object (was 60.0, is 148.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_2.deadZone[0] removed in first object
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_5.horizSector[0] changed in second object (was -85.0, is 0.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_5.horizSector[1] changed in second object (was 55.0, is 145.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_5.deadZone[0] removed in first object
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_6.horizSector[0] changed in second object (was -55.0, is -145.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_6.horizSector[1] changed in second object (was 85.0, is 0.0)
root.PBSC108_Edinburgh.B_ATBA.HP_BGS_6.deadZone[0] removed in first object
root.PCT102_SpeedBooster_Mod_I.molybdenum removed in first object
root.PCT102_SpeedBooster_Mod_I.eventum_2 removed in first object
root.PCT102_SpeedBooster_Mod_I.eventum_1 removed in first object
root.PCT102_SpeedBooster_Mod_I.saltpeter removed in first object
root.PCT102_SpeedBooster_Mod_I.brass removed in first object
root.PASX001_Cimarron.HullDefault.rollEffect changed in second object (was 23.0, is 21.0)
root.PASX001_Cimarron.HullDefault.turningRadius changed in second object (was 750.0, is 480.0)
root.PASX001_Cimarron.HullDefault.tonnage changed in second object (was 15000.0, is 14450.0)
root.PASX001_Cimarron.HullDefault.mass changed in second object (was 15000000.0, is 14450000.0)
root.PASX001_Cimarron.HullDefault.customMiscs.part52 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part42 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part12 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part51 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part11 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part22 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part21 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part31 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part32 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs.part41 removed in first object
root.PASX001_Cimarron.HullDefault.customMiscs._empty_ removed in first object
root.PASX001_Cimarron.HullDefault.rudderTime changed in second object (was 12.94, is 12.7)
root.PASX001_Cimarron.HullDefault.maxSpeed changed in second object (was 20.0, is 25.0)
root.PASX001_Cimarron.HullDefault.sideDragCoef changed in second object (was 1950000.0, is 630000.0)
root.PASX001_Cimarron.HullDefault.rudderPower changed in second object (was 11700000.0, is 39000000.0)
root.PCT997_RANK_BATTLE_LEAGUE_1.molybdenum removed in first object
root.PCT997_RANK_BATTLE_LEAGUE_1.eventum_2 removed in first object
root.PCT997_RANK_BATTLE_LEAGUE_1.eventum_1 removed in first object
root.PCT997_RANK_BATTLE_LEAGUE_1.saltpeter removed in first object
root.PCT997_RANK_BATTLE_LEAGUE_1.brass removed in first object
root.PCT012_RANK_ECO_03.molybdenum removed in first object
root.PCT012_RANK_ECO_03.eventum_2 removed in first object
root.PCT012_RANK_ECO_03.eventum_1 removed in first object
root.PCT012_RANK_ECO_03.saltpeter removed in first object
root.PCT012_RANK_ECO_03.brass removed in first object
root.PBGT090_21in_5tube_Torpedo_Tube.armor.65580 removed in first object
root.PBGT090_21in_5tube_Torpedo_Tube.shotDelay changed in second object (was 50, is 106.0)
root.PBGT090_21in_5tube_Torpedo_Tube.torpedoAngles[0] changed in second object (was 1.5, is 4.8)
root.PBGT090_21in_5tube_Torpedo_Tube.torpedoAngles[1] changed in second object (was 2.4, is 16.0)
root.PBGT090_21in_5tube_Torpedo_Tube.torpedoAngles[2] removed in second object
root.PBGT090_21in_5tube_Torpedo_Tube.barrelDiameter changed in second object (was 20, is 0.533)
root.PBGT090_21in_5tube_Torpedo_Tube.numBarrels changed in second object (was 4, is 5)
root.PCT082_RANK_BATTLE_PACK_1_20.molybdenum removed in first object
root.PCT082_RANK_BATTLE_PACK_1_20.eventum_2 removed in first object
root.PCT082_RANK_BATTLE_PACK_1_20.eventum_1 removed in first object
root.PCT082_RANK_BATTLE_PACK_1_20.saltpeter removed in first object
root.PCT082_RANK_BATTLE_PACK_1_20.brass removed in first object
root.PBGA098_40mm_2pdr_QF_MKII_PomPom.antiAirAuraDistance changed in second object (was -1.0, is 83.0)
root.PBGA098_40mm_2pdr_QF_MKII_PomPom.antiAirAuraStrength changed in second object (was -1.0, is 0.057)
root.PBGA098_40mm_2pdr_QF_MKII_PomPom.numBarrels changed in second object (was 2, is 1)
root.PBGA098_40mm_2pdr_QF_MKII_PomPom.barrelDiameter changed in second object (was 20, is 0.04)
root.PCT119_CAMO_HALLOWEEN_TYPE3_15.molybdenum removed in first object
root.PCT119_CAMO_HALLOWEEN_TYPE3_15.eventum_2 removed in first object
root.PCT119_CAMO_HALLOWEEN_TYPE3_15.eventum_1 removed in first object
root.PCT119_CAMO_HALLOWEEN_TYPE3_15.saltpeter removed in first object
root.PCT119_CAMO_HALLOWEEN_TYPE3_15.brass removed in first object
root.PCT005_RETRIBUTION.molybdenum removed in first object
root.PCT005_RETRIBUTION.eventum_2 removed in first object
root.PCT005_RETRIBUTION.eventum_1 removed in first object
root.PCT005_RETRIBUTION.saltpeter removed in first object
root.PCT005_RETRIBUTION.brass removed in first object
root.PASC206_Dallas.permoflages[1] removed in first object
root.PCT104_Spotter_Mod_I.molybdenum removed in first object
root.PCT104_Spotter_Mod_I.eventum_2 removed in first object
root.PCT104_Spotter_Mod_I.eventum_1 removed in first object
root.PCT104_Spotter_Mod_I.saltpeter removed in first object
root.PCT104_Spotter_Mod_I.brass removed in first object
root.PCT036_AccountLevel4.molybdenum removed in first object
root.PCT036_AccountLevel4.eventum_2 removed in first object
root.PCT036_AccountLevel4.eventum_1 removed in first object
root.PCT036_AccountLevel4.saltpeter removed in first object
root.PCT036_AccountLevel4.brass removed in first object
root.PAES418_FREEDOM_BALTIMORE.peculiarity changed in second object (was default, is freedom)
root.PCT039_AccountLevel7.molybdenum removed in first object
root.PCT039_AccountLevel7.eventum_2 removed in first object
root.PCT039_AccountLevel7.eventum_1 removed in first object
root.PCT039_AccountLevel7.saltpeter removed in first object
root.PCT039_AccountLevel7.brass removed in first object
root.PASC107_New_Orlean_1944.B_Hull.dockYOffset changed in second object (was 0.0, is -0.0298)
root.PASC107_New_Orlean_1944.A_Hull.dockYOffset changed in second object (was 0.0, is -0.0298)
root.PCT010_ATBA_CALIBER.molybdenum removed in first object
root.PCT010_ATBA_CALIBER.eventum_2 removed in first object
root.PCT010_ATBA_CALIBER.eventum_1 removed in first object
root.PCT010_ATBA_CALIBER.saltpeter removed in first object
root.PCT010_ATBA_CALIBER.brass removed in first object
root.PCT110_RANK_100RANKCAMO_GOLD1500_SILVER5M_FlagJR.molybdenum removed in first object
root.PCT110_RANK_100RANKCAMO_GOLD1500_SILVER5M_FlagJR.eventum_2 removed in first object
root.PCT110_RANK_100RANKCAMO_GOLD1500_SILVER5M_FlagJR.eventum_1 removed in first object
root.PCT110_RANK_100RANKCAMO_GOLD1500_SILVER5M_FlagJR.saltpeter removed in first object
root.PCT110_RANK_100RANKCAMO_GOLD1500_SILVER5M_FlagJR.brass removed in first object
root.PASC209_Seattle.permoflages[1] removed in first object
root.PCT095_2017_NY_camo_x17.molybdenum removed in first object
root.PCT095_2017_NY_camo_x17.eventum_2 removed in first object
root.PCT095_2017_NY_camo_x17.eventum_1 removed in first object
root.PCT095_2017_NY_camo_x17.saltpeter removed in first object
root.PCT095_2017_NY_camo_x17.brass removed in first object
root.PCQT492.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_BB_PVPCOOP, is IDS_TASKRESTRICTION_FRBB_PVPCOOP)
root.PASC207_Helena.permoflages[1] removed in first object
root.PCT060_RANK_BATTLE_PACK_2_50.molybdenum removed in first object
root.PCT060_RANK_BATTLE_PACK_2_50.eventum_2 removed in first object
root.PCT060_RANK_BATTLE_PACK_2_50.eventum_1 removed in first object
root.PCT060_RANK_BATTLE_PACK_2_50.saltpeter removed in first object
root.PCT060_RANK_BATTLE_PACK_2_50.brass removed in first object
root.PCT051_WARRIOR.molybdenum removed in first object
root.PCT051_WARRIOR.eventum_2 removed in first object
root.PCT051_WARRIOR.eventum_1 removed in first object
root.PCT051_WARRIOR.saltpeter removed in first object
root.PCT051_WARRIOR.brass removed in first object
root.PCT022_RANK_ECO_20_CAM1_30_CAM2_30.molybdenum removed in first object
root.PCT022_RANK_ECO_20_CAM1_30_CAM2_30.eventum_2 removed in first object
root.PCT022_RANK_ECO_20_CAM1_30_CAM2_30.eventum_1 removed in first object
root.PCT022_RANK_ECO_20_CAM1_30_CAM2_30.saltpeter removed in first object
root.PCT022_RANK_ECO_20_CAM1_30_CAM2_30.brass removed in first object
root.PCT093_2017_NY_achievementPack_1.molybdenum removed in first object
root.PCT093_2017_NY_achievementPack_1.eventum_2 removed in first object
root.PCT093_2017_NY_achievementPack_1.eventum_1 removed in first object
root.PCT093_2017_NY_achievementPack_1.saltpeter removed in first object
root.PCT093_2017_NY_achievementPack_1.brass removed in first object
root.PCT101_RANK_GOLD_250.molybdenum removed in first object
root.PCT101_RANK_GOLD_250.eventum_2 removed in first object
root.PCT101_RANK_GOLD_250.eventum_1 removed in first object
root.PCT101_RANK_GOLD_250.saltpeter removed in first object
root.PCT101_RANK_GOLD_250.brass removed in first object
root.PCT107_SonarSearch_Mod_I.molybdenum removed in first object
root.PCT107_SonarSearch_Mod_I.eventum_2 removed in first object
root.PCT107_SonarSearch_Mod_I.eventum_1 removed in first object
root.PCT107_SonarSearch_Mod_I.saltpeter removed in first object
root.PCT107_SonarSearch_Mod_I.brass removed in first object
root.PCT106_AirDefenseDisp_Mod_I.molybdenum removed in first object
root.PCT106_AirDefenseDisp_Mod_I.eventum_2 removed in first object
root.PCT106_AirDefenseDisp_Mod_I.eventum_1 removed in first object
root.PCT106_AirDefenseDisp_Mod_I.saltpeter removed in first object
root.PCT106_AirDefenseDisp_Mod_I.brass removed in first object
root.PCT020_RANK_ECO_15_CAM1_25_CAM2_25.molybdenum removed in first object
root.PCT020_RANK_ECO_15_CAM1_25_CAM2_25.eventum_2 removed in first object
root.PCT020_RANK_ECO_15_CAM1_25_CAM2_25.eventum_1 removed in first object
root.PCT020_RANK_ECO_15_CAM1_25_CAM2_25.saltpeter removed in first object
root.PCT020_RANK_ECO_15_CAM1_25_CAM2_25.brass removed in first object
root.PCT105_CrashCrew_Mod_I.molybdenum removed in first object
root.PCT105_CrashCrew_Mod_I.eventum_2 removed in first object
root.PCT105_CrashCrew_Mod_I.eventum_1 removed in first object
root.PCT105_CrashCrew_Mod_I.saltpeter removed in first object
root.PCT105_CrashCrew_Mod_I.brass removed in first object
root.PCT029_RANK_SILVER_06M.molybdenum removed in first object
root.PCT029_RANK_SILVER_06M.eventum_2 removed in first object
root.PCT029_RANK_SILVER_06M.eventum_1 removed in first object
root.PCT029_RANK_SILVER_06M.saltpeter removed in first object
root.PCT029_RANK_SILVER_06M.brass removed in first object
root.PCT121_CAMO_ST_PATRICK_15.molybdenum removed in first object
root.PCT121_CAMO_ST_PATRICK_15.eventum_2 removed in first object
root.PCT121_CAMO_ST_PATRICK_15.eventum_1 removed in first object
root.PCT121_CAMO_ST_PATRICK_15.saltpeter removed in first object
root.PCT121_CAMO_ST_PATRICK_15.brass removed in first object
root.PCT054_RANK_ALL_SIGNAL_FLAGS_50.molybdenum removed in first object
root.PCT054_RANK_ALL_SIGNAL_FLAGS_50.eventum_2 removed in first object
root.PCT054_RANK_ALL_SIGNAL_FLAGS_50.eventum_1 removed in first object
root.PCT054_RANK_ALL_SIGNAL_FLAGS_50.saltpeter removed in first object
root.PCT054_RANK_ALL_SIGNAL_FLAGS_50.brass removed in first object
root.PCT049_ARSONIST.molybdenum removed in first object
root.PCT049_ARSONIST.eventum_2 removed in first object
root.PCT049_ARSONIST.eventum_1 removed in first object
root.PCT049_ARSONIST.saltpeter removed in first object
root.PCT049_ARSONIST.brass removed in first object
root.PCT097_2017_NY_camo_x50.molybdenum removed in first object
root.PCT097_2017_NY_camo_x50.eventum_2 removed in first object
root.PCT097_2017_NY_camo_x50.eventum_1 removed in first object
root.PCT097_2017_NY_camo_x50.saltpeter removed in first object
root.PCT097_2017_NY_camo_x50.brass removed in first object
root.PCT027_RANK_SILVER_04M.molybdenum removed in first object
root.PCT027_RANK_SILVER_04M.eventum_2 removed in first object
root.PCT027_RANK_SILVER_04M.eventum_1 removed in first object
root.PCT027_RANK_SILVER_04M.saltpeter removed in first object
root.PCT027_RANK_SILVER_04M.brass removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_3.armor.196705 changed in second object (was 0.0, is 85.0)
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_3.armor.393313 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_3.armor.327777 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_3.armor.458849 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_1.armor.196705 changed in second object (was 0.0, is 85.0)
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_1.armor.393313 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_1.armor.327777 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_1.armor.458849 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_2.armor.262241 changed in second object (was 85.0, is 405.0)
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_2.armor.393313 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_2.armor.327777 removed in first object
root.PFSB109_Alsace.AB1_Artillery.HP_FGM_2.armor.458849 removed in first object
root.PCT008_UNSINKABLE.molybdenum removed in first object
root.PCT008_UNSINKABLE.eventum_2 removed in first object
root.PCT008_UNSINKABLE.eventum_1 removed in first object
root.PCT008_UNSINKABLE.saltpeter removed in first object
root.PCT008_UNSINKABLE.brass removed in first object
root.PCT147_06mln_credits.molybdenum removed in first object
root.PCT147_06mln_credits.eventum_2 removed in first object
root.PCT147_06mln_credits.eventum_1 removed in first object
root.PCT147_06mln_credits.saltpeter removed in first object
root.PCT147_06mln_credits.brass removed in first object
root.PCT011_FIRST_BLOOD.molybdenum removed in first object
root.PCT011_FIRST_BLOOD.eventum_2 removed in first object
root.PCT011_FIRST_BLOOD.eventum_1 removed in first object
root.PCT011_FIRST_BLOOD.saltpeter removed in first object
root.PCT011_FIRST_BLOOD.brass removed in first object
root.PCT014_RANK_ECO_05.molybdenum removed in first object
root.PCT014_RANK_ECO_05.eventum_2 removed in first object
root.PCT014_RANK_ECO_05.eventum_1 removed in first object
root.PCT014_RANK_ECO_05.saltpeter removed in first object
root.PCT014_RANK_ECO_05.brass removed in first object
root.PCT052_RANK_ALL_SIGNAL_FLAGS_5.molybdenum removed in first object
root.PCT052_RANK_ALL_SIGNAL_FLAGS_5.eventum_2 removed in first object
root.PCT052_RANK_ALL_SIGNAL_FLAGS_5.eventum_1 removed in first object
root.PCT052_RANK_ALL_SIGNAL_FLAGS_5.saltpeter removed in first object
root.PCT052_RANK_ALL_SIGNAL_FLAGS_5.brass removed in first object
root.PCT013_RANK_BATTLE1_10.molybdenum removed in first object
root.PCT013_RANK_BATTLE1_10.eventum_2 removed in first object
root.PCT013_RANK_BATTLE1_10.eventum_1 removed in first object
root.PCT013_RANK_BATTLE1_10.saltpeter removed in first object
root.PCT013_RANK_BATTLE1_10.brass removed in first object
root.PCT037_AccountLevel5.molybdenum removed in first object
root.PCT037_AccountLevel5.eventum_2 removed in first object
root.PCT037_AccountLevel5.eventum_1 removed in first object
root.PCT037_AccountLevel5.saltpeter removed in first object
root.PCT037_AccountLevel5.brass removed in first object
root.PCT134_BDII_6.molybdenum removed in first object
root.PCT134_BDII_6.eventum_2 removed in first object
root.PCT134_BDII_6.eventum_1 removed in first object
root.PCT134_BDII_6.saltpeter removed in first object
root.PCT134_BDII_6.brass removed in first object
root.PCT080_PA_3.molybdenum removed in first object
root.PCT080_PA_3.eventum_2 removed in first object
root.PCT080_PA_3.eventum_1 removed in first object
root.PCT080_PA_3.saltpeter removed in first object
root.PCT080_PA_3.brass removed in first object
root.PCT990_RANK_BATTLE_SEASON7_CHATHAM.molybdenum removed in first object
root.PCT990_RANK_BATTLE_SEASON7_CHATHAM.eventum_2 removed in first object
root.PCT990_RANK_BATTLE_SEASON7_CHATHAM.eventum_1 removed in first object
root.PCT990_RANK_BATTLE_SEASON7_CHATHAM.saltpeter removed in first object
root.PCT990_RANK_BATTLE_SEASON7_CHATHAM.brass removed in first object
root.PCT129_BDII_1.molybdenum removed in first object
root.PCT129_BDII_1.eventum_2 removed in first object
root.PCT129_BDII_1.eventum_1 removed in first object
root.PCT129_BDII_1.saltpeter removed in first object
root.PCT129_BDII_1.brass removed in first object
root.PCT132_BDII_4.molybdenum removed in first object
root.PCT132_BDII_4.eventum_2 removed in first object
root.PCT132_BDII_4.eventum_1 removed in first object
root.PCT132_BDII_4.saltpeter removed in first object
root.PCT132_BDII_4.brass removed in first object
root.PCT079_RANK_ECO_PACK_5_5.molybdenum removed in first object
root.PCT079_RANK_ECO_PACK_5_5.eventum_2 removed in first object
root.PCT079_RANK_ECO_PACK_5_5.eventum_1 removed in first object
root.PCT079_RANK_ECO_PACK_5_5.saltpeter removed in first object
root.PCT079_RANK_ECO_PACK_5_5.brass removed in first object
root.PCT108_RLSSearch_Mod_I.molybdenum removed in first object
root.PCT108_RLSSearch_Mod_I.eventum_2 removed in first object
root.PCT108_RLSSearch_Mod_I.eventum_1 removed in first object
root.PCT108_RLSSearch_Mod_I.saltpeter removed in first object
root.PCT108_RLSSearch_Mod_I.brass removed in first object
root.PRSC520_Stalingrad.A_Hull.armor.65585 changed in second object (was 32.0, is 25.0)
root.PRSC520_Stalingrad.A_Hull.armor.65584 changed in second object (was 32.0, is 25.0)
root.PRSC520_Stalingrad.A_Hull.armor.131128 removed in second object
root.PRSC520_Stalingrad.A_Hull.armor.262201 removed in second object
root.PRSC520_Stalingrad.A_Hull.armor.131130 changed in second object (was 140.0, is 0.0)
root.PRSC520_Stalingrad.A_Hull.armor.65600 changed in second object (was 15.0, is 70.0)
root.PRSC520_Stalingrad.A_Hull.armor.131127 changed in second object (was 125.0, is 0.0)
root.PRSC520_Stalingrad.A_Hull.armor.65639 changed in second object (was 70.0, is 15.0)
root.PRSC520_Stalingrad.A_Hull.armor.65629 changed in second object (was 32.0, is 25.0)
root.PRSC520_Stalingrad.A_Hull.armor.65630 changed in second object (was 32.0, is 25.0)
root.PRSC520_Stalingrad.A_Hull.armor.65597 removed in first object
root.PRSC520_Stalingrad.A_Hull.armor.131136 removed in first object
root.PRSC520_Stalingrad.A_Hull.Cas.maxHP changed in second object (was 8300.0, is 5300.0)
root.PRSC520_Stalingrad.A_Hull.Cas.volume changed in second object (was 6.39, is 3.3)
root.PRSC520_Stalingrad.A_Hull.Cit.splashBoxes[3] removed in first object
root.PRSC520_Stalingrad.A_Hull.Cit.splashBoxes[4] removed in first object
root.PRSC520_Stalingrad.A_Hull.Cit.splashBoxes[5] removed in first object
root.PRSC520_Stalingrad.A_Hull.Cit.volume changed in second object (was 7.44, is 10.57)
root.PRSC520_Stalingrad.A_Hull.St.maxHP changed in second object (was 4700.0, is 5800.0)
root.PRSC520_Stalingrad.A_Hull.SS.maxHP changed in second object (was 4700.0, is 5800.0)
root.PRSC520_Stalingrad.A_Hull.Bow.maxHP changed in second object (was 4000.0, is 4900.0)
root.PRSC520_Stalingrad.A1_Artillery.HP_RGM_3.armor.131169 changed in second object (was 220.0, is 185.0)
root.PRSC520_Stalingrad.A1_Artillery.HP_RGM_1.armor.131169 changed in second object (was 185.0, is 220.0)
root.PRSC520_Stalingrad.A_AirDefense.Medium_1.type changed in second object (was near, is medium)
root.PCT155_CAMO_Victory_15.molybdenum removed in first object
root.PCT155_CAMO_Victory_15.eventum_2 removed in first object
root.PCT155_CAMO_Victory_15.eventum_1 removed in first object
root.PCT155_CAMO_Victory_15.saltpeter removed in first object
root.PCT155_CAMO_Victory_15.brass removed in first object
root.PCT035_AccountLevel3.molybdenum removed in first object
root.PCT035_AccountLevel3.eventum_2 removed in first object
root.PCT035_AccountLevel3.eventum_1 removed in first object
root.PCT035_AccountLevel3.saltpeter removed in first object
root.PCT035_AccountLevel3.brass removed in first object
root.PCT094_2017_NY_achievementPack_2.molybdenum removed in first object
root.PCT094_2017_NY_achievementPack_2.eventum_2 removed in first object
root.PCT094_2017_NY_achievementPack_2.eventum_1 removed in first object
root.PCT094_2017_NY_achievementPack_2.saltpeter removed in first object
root.PCT094_2017_NY_achievementPack_2.brass removed in first object
root.PASC108_Baltimore_1944.B_Hull.dockYOffset changed in second object (was 0.0, is -0.0659)
root.PASC108_Baltimore_1944.A_Hull.dockYOffset changed in second object (was 0.0, is -0.0659)
root.PASC108_Baltimore_1944.AB_Directors.HP_AD_17.miscFilter[1] removed in first object
root.PASC108_Baltimore_1944.AB_Directors.HP_AD_8.miscFilter[1] removed in first object
root.PASC108_Baltimore_1944.nationFlagScale changed in second object (was 1.7, is 1.5)
root.PCT127_CAMO_GAMESCOM_15_Wyvern_10.molybdenum removed in first object
root.PCT127_CAMO_GAMESCOM_15_Wyvern_10.eventum_2 removed in first object
root.PCT127_CAMO_GAMESCOM_15_Wyvern_10.eventum_1 removed in first object
root.PCT127_CAMO_GAMESCOM_15_Wyvern_10.saltpeter removed in first object
root.PCT127_CAMO_GAMESCOM_15_Wyvern_10.brass removed in first object
root.PCT016_RANK_ECO_10_CAM1_20.molybdenum removed in first object
root.PCT016_RANK_ECO_10_CAM1_20.eventum_2 removed in first object
root.PCT016_RANK_ECO_10_CAM1_20.eventum_1 removed in first object
root.PCT016_RANK_ECO_10_CAM1_20.saltpeter removed in first object
root.PCT016_RANK_ECO_10_CAM1_20.brass removed in first object
root.PCT145_CAMO_Blue_Lagoon_15.molybdenum removed in first object
