>> loading GameParams.old.txt (first object)
>> loading GameParams.txt (second object)
>> comparing pickles
root.PCQT276_Key.costUnlock changed in second object (was 5, is 6)
root.PBW001_DefaultCrew.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PBW001_DefaultCrew.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PBW001_DefaultCrew.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PBW001_DefaultCrew.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PBW001_DefaultCrew.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PBW001_DefaultCrew.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PBW001_DefaultCrew.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PBW001_DefaultCrew.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PBW001_DefaultCrew.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PBW001_DefaultCrew.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PBW001_DefaultCrew.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PJW008_Myoko.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PJW008_Myoko.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PJW008_Myoko.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PJW008_Myoko.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PJW008_Myoko.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PJW008_Myoko.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PJW008_Myoko.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PJW008_Myoko.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PJW008_Myoko.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PJW008_Myoko.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PJW008_Myoko.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PJW008_Myoko.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PJW008_Myoko.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PJW008_Myoko.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PJW008_Myoko.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PJW008_Myoko.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PJW008_Myoko.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PJW008_Myoko.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PJW008_Myoko.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PJW008_Myoko.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PJW008_Myoko.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PJW008_Myoko.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PJW008_Myoko.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PJW008_Myoko.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PJW008_Myoko.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PJW008_Myoko.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PJW008_Myoko.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PCQT253.lootStars changed in second object (was 3, is 2)
root.PCQT253.conditions[2] changed in second object (was <isXP count="7500" />, is <isXP count="10000" />)
root.PJSD026_Camo_Kamikaze.HullDefault.sinkingEffects changed in second object (was , is PCXS009_Destroyer)
root.PCQT205.conditions[2] changed in second object (was <isTotalXP count="10000" />, is <isTotalXP count="16000" />)
root.PJW016_Gunzou.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PJW016_Gunzou.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PJW016_Gunzou.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PJW016_Gunzou.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PJW016_Gunzou.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PJW016_Gunzou.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PJW016_Gunzou.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PJW016_Gunzou.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PJW016_Gunzou.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PJW016_Gunzou.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PJW016_Gunzou.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PJW016_Gunzou.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PJW016_Gunzou.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PJW016_Gunzou.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PJW016_Gunzou.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PJW016_Gunzou.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PJW016_Gunzou.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PJW016_Gunzou.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PJW016_Gunzou.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PJW016_Gunzou.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PJW016_Gunzou.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PJW016_Gunzou.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PJW016_Gunzou.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PJW016_Gunzou.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PJW016_Gunzou.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PJW016_Gunzou.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PJW016_Gunzou.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PCQT281.conditions[2] changed in second object (was <isTotalXP count="120000" />, is <isTotalXP count="30000" />)
root.PCQT283.lootStars changed in second object (was 3, is 2)
root.PCQT282.lootStars changed in second object (was 3, is 2)
root.PCQT282.conditions[2] changed in second object (was <isTotalCredits count="400000" />, is <isTotalCredits count="500000" />)
root.PCQT284.rewards[0] changed in second object (was <Item idx="PCEF005_SM_SignalFlag" count="10"/>, is <Item idx="PCEF005_SM_SignalFlag" count="15"/>)
root.PCQT284.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVPCOOPRANKED, is IDS_TASKRESTRICTION_PVP)
root.PCQT284.conditions[1] changed in second object (was <isBattleType battleTypes="PVP,COOPERATIVE,RANKED"/>, is <isBattleType battleTypes="PVP"/>)
root.PJW006_Kirishima.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PJW006_Kirishima.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PJW006_Kirishima.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PJW006_Kirishima.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PJW006_Kirishima.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PJW006_Kirishima.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PJW006_Kirishima.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PJW006_Kirishima.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PJW006_Kirishima.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PJW006_Kirishima.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PJW006_Kirishima.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PJW006_Kirishima.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PJW006_Kirishima.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PJW006_Kirishima.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PJW006_Kirishima.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PJW006_Kirishima.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PJW006_Kirishima.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PJW006_Kirishima.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PJW006_Kirishima.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PJW006_Kirishima.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PJW006_Kirishima.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PJW006_Kirishima.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PJW006_Kirishima.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PJW006_Kirishima.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PJW006_Kirishima.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PJW006_Kirishima.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PJW006_Kirishima.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PCQT242.rewards[0] changed in second object (was <Add type="CREDITS" limit="1000000" count="1000000"/>, is <Add type="CREDITS" limit="500000" count="500000"/>)
root.PCQT242.lootStars changed in second object (was 3, is 2)
root.PCQT242.conditions[2] changed in second object (was <isTotalCredits count="400000" />, is <isTotalCredits count="500000" />)
root.PCQT294.rewards[0] changed in second object (was <Item idx="PCEF008_IY_SignalFlag" count="10"/>, is <Item idx="PCEF008_IY_SignalFlag" count="15"/>)
root.PCQT294.conditions[2] changed in second object (was <isDamage count="1000000" />, is <isDamage count="500000" />)
root.PCQT292.lootStars changed in second object (was 3, is 2)
root.PCQT292.conditions[2] changed in second object (was <isTotalCredits count="400000" />, is <isTotalCredits count="500000" />)
root.PCQT291.conditions[2] changed in second object (was <isTotalXP count="120000" />, is <isTotalXP count="30000" />)
root.PRSD103_Derzky.A_Artillery.HP_RGM_3.vertSector[1] changed in second object (was 9.0, is 30.0)
root.PRSD103_Derzky.B_Artillery.HP_RGM_3.vertSector[1] changed in second object (was 9.0, is 30.0)
root.PAW101_Seagal.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PAW101_Seagal.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PAW101_Seagal.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PAW101_Seagal.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PAW101_Seagal.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PAW101_Seagal.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PAW101_Seagal.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PAW101_Seagal.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PAW101_Seagal.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PAW101_Seagal.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PAW101_Seagal.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PAW101_Seagal.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PAW101_Seagal.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PAW101_Seagal.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PAW101_Seagal.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PAW101_Seagal.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PAW101_Seagal.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PAW101_Seagal.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PAW101_Seagal.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PAW101_Seagal.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PAW101_Seagal.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PAW101_Seagal.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PAW101_Seagal.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PAW101_Seagal.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PAW101_Seagal.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PAW101_Seagal.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PAW101_Seagal.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PASB018_Iowa_1944.BC_Directors.HP_AD_10.miscFilterMode changed in second object (was True, is False)
root.PASB018_Iowa_1944.BC_Directors.HP_AD_10.miscFilter[0] changed in second object (was MP_AM649_Radar_Mk8, is MP_AM652_Radar_Mk13)
root.PASB018_Iowa_1944.BC_Directors.HP_AD_10.miscFilter[1] removed in first object
root.PASB018_Iowa_1944.BC_Directors.HP_AD_31.miscFilterMode changed in second object (was True, is False)
root.PASB018_Iowa_1944.BC_Directors.HP_AD_31.miscFilter[0] changed in second object (was MP_AM649_Radar_Mk8, is MP_AM652_Radar_Mk13)
root.PASB018_Iowa_1944.BC_Directors.HP_AD_31.miscFilter[1] removed in first object
root.PASB018_Iowa_1944.A_Directors.HP_AD_6.miscFilterMode changed in second object (was True, is False)
root.PASB018_Iowa_1944.A_Directors.HP_AD_6.miscFilter[0] changed in second object (was MP_AM652_Radar_Mk13, is MP_AM649_Radar_Mk8)
root.PASB018_Iowa_1944.A_Directors.HP_AD_6.miscFilter[1] removed in first object
root.PASB018_Iowa_1944.A_Directors.HP_AD_25.miscFilterMode changed in second object (was True, is False)
root.PASB018_Iowa_1944.A_Directors.HP_AD_25.miscFilter[0] changed in second object (was MP_AM652_Radar_Mk13, is MP_AM649_Radar_Mk8)
root.PASB018_Iowa_1944.A_Directors.HP_AD_25.miscFilter[1] removed in first object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_1.armor.262241 changed in second object (was 439.0, is 0.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_1.armor.196707 removed in second object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_1.armor.131169 changed in second object (was 0.0, is 76.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_1.armor.327777 removed in first object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_3.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_3.armor.196707 removed in second object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_3.armor.131169 changed in second object (was 0.0, is 439.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_3.armor.327777 removed in first object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_3.miscFilter[7] removed in first object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_2.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_2.armor.196707 removed in second object
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_2.armor.131169 changed in second object (was 76.0, is 439.0)
root.PASB018_Iowa_1944.C_Artillery.HP_AGM_2.armor.327777 removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_1.armor.262241 changed in second object (was 439.0, is 0.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_1.armor.196707 removed in second object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_1.armor.131169 changed in second object (was 0.0, is 76.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_1.armor.327777 removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_1.miscFilter[10] removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_3.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_3.armor.196707 removed in second object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_3.armor.131169 changed in second object (was 0.0, is 439.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_3.armor.327777 removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_3.miscFilter[9] removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_2.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_2.armor.196707 removed in second object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_2.armor.131169 changed in second object (was 76.0, is 439.0)
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_2.armor.327777 removed in first object
root.PASB018_Iowa_1944.A_Artillery.HP_AGM_2.miscFilter[9] removed in first object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_1.armor.262241 changed in second object (was 439.0, is 0.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_1.armor.196707 removed in second object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_1.armor.131169 changed in second object (was 0.0, is 76.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_1.armor.327777 removed in first object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_1.miscFilter[4] removed in first object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.armor.196707 removed in second object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.armor.131169 changed in second object (was 0.0, is 439.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.armor.327777 removed in first object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.miscFilter[3] changed in second object (was MP_AM069_Crane_1_INDEX_2, is MP_AM756_Rangefinder)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_3.miscFilter[4] changed in second object (was MP_AM756_Rangefinder, is MP_AM074_Floater_Net_Basket_2_INDEX_1)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_2.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_2.armor.196707 removed in second object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_2.armor.131169 changed in second object (was 76.0, is 439.0)
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_2.armor.327777 removed in first object
root.PASB018_Iowa_1944.B_Artillery.HP_AGM_2.miscFilter[5] removed in first object
root.PJW005_Kongou.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PJW005_Kongou.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PJW005_Kongou.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PJW005_Kongou.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PJW005_Kongou.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PJW005_Kongou.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PJW005_Kongou.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PJW005_Kongou.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PJW005_Kongou.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PJW005_Kongou.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PJW005_Kongou.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PJW005_Kongou.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PJW005_Kongou.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PJW005_Kongou.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PJW005_Kongou.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PJW005_Kongou.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PJW005_Kongou.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PJW005_Kongou.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PJW005_Kongou.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PJW005_Kongou.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PJW005_Kongou.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PJW005_Kongou.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PJW005_Kongou.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PJW005_Kongou.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PJW005_Kongou.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PJW005_Kongou.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PJW005_Kongou.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PCQC004_NewYear2017EliteCampaign.endTime changed in second object (was 26-01-2017 00:00:01, is 18-01-2017 23:59:59)
root.PRSC003_Murmansk_1944.Hull_A.sinkingEffects changed in second object (was , is PCXS006_Cruiser)
root.PJSD025_True_Kamikaze.HullDefault.sinkingEffects changed in second object (was , is PCXS009_Destroyer)
root.PCQT273.rewards[0] changed in second object (was <Add type="CREDITS" limit="1000000" count="1000000"/>, is <Add type="CREDITS" limit="500000" count="500000"/>)
root.PCQT273.lootStars changed in second object (was 3, is 2)
root.PCQT286_Key.costUnlock changed in second object (was 5, is 6)
root.PGW001_DefaultCrew.Skills.SuperintendentModifier.skillType changed in second object (was 16, is 17)
root.PGW001_DefaultCrew.Skills.LastChanceModifier.skillType changed in second object (was 21, is 23)
root.PGW001_DefaultCrew.Skills.PreparingOnboardShootersModifier.skillType changed in second object (was 15, is 16)
root.PGW001_DefaultCrew.Skills.LastEffortModifier.skillType changed in second object (was 19, is 20)
root.PGW001_DefaultCrew.Skills.CentralAirDefenceModifier.skillType changed in second object (was 25, is 27)
root.PGW001_DefaultCrew.Skills.ArtilleryAlertModifier.skillType changed in second object (was 18, is 19)
root.PGW001_DefaultCrew.Skills.ParkingDeckModifier.skillType changed in second object (was 27, is 29)
root.PGW001_DefaultCrew.Skills.PriorityTargetModifier.skillType changed in second object (was 26, is 28)
root.PGW001_DefaultCrew.Skills.PlanePreparingModifier.skillType changed in second object (was 9, is 10)
root.PGW001_DefaultCrew.Skills.AIGunsRangeModifier.skillType changed in second object (was 8, is 9)
root.PGW001_DefaultCrew.Skills.FireResistanceModifier.skillType changed in second object (was 13, is 14)
root.PGW001_DefaultCrew.Skills.FireProbabilityModifier.skillType changed in second object (was 7, is 8)
root.PGW001_DefaultCrew.Skills.NearEnemyIntuitionModifier.skillType changed in second object (was 32, is 34)
root.PGW001_DefaultCrew.Skills.LandmineExploderModifier.skillType changed in second object (was 31, is 33)
root.PGW001_DefaultCrew.Skills.CentralATBAModifier.skillType changed in second object (was 24, is 26)
root.PGW001_DefaultCrew.Skills.SurvivalModifier.skillType changed in second object (was 23, is 25)
root.PGW001_DefaultCrew.Skills.OutOfAttackModifier.skillType changed in second object (was 30, is 32)
root.PGW001_DefaultCrew.Skills.MeticulousPreventionModifier.skillType changed in second object (was 17, is 18)
root.PGW001_DefaultCrew.Skills.AdditionalSmokescreensModifier.skillType changed in second object (was 28, is 30)
root.PGW001_DefaultCrew.Skills.IntuitionModifier.skillType changed in second object (was 20, is 21)
root.PGW001_DefaultCrew.Skills.AdditionalPlanesInSquadModifier.skillType changed in second object (was 14, is 15)
root.PGW001_DefaultCrew.Skills.AllSkillsCooldownModifier.skillType changed in second object (was 12, is 13)
root.PGW001_DefaultCrew.Skills.TorpedoAlertnessModifier.skillType changed in second object (was 6, is 7)
root.PGW001_DefaultCrew.Skills.TorpedoAcceleratorModifier.skillType changed in second object (was 22, is 24)
root.PGW001_DefaultCrew.Skills.VisibilityModifier.skillType changed in second object (was 11, is 12)
root.PGW001_DefaultCrew.Skills.FighterEfficiencyModifier.skillType changed in second object (was 10, is 11)
root.PGW001_DefaultCrew.Skills.AimingFightersPointModifier.skillType changed in second object (was 29, is 31)
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.armor.262241 changed in second object (was 439.0, is 0.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.armor.196707 removed in second object
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.armor.131169 changed in second object (was 0.0, is 76.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.armor.327777 removed in first object
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.miscFilter[2] removed in first object
root.PASB509_Missouri.A1_Artillery.HP_AGM_1.miscFilter[3] removed in first object
root.PASB509_Missouri.A1_Artillery.HP_AGM_3.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_3.armor.196707 removed in second object
root.PASB509_Missouri.A1_Artillery.HP_AGM_3.armor.131169 changed in second object (was 0.0, is 439.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_3.armor.327777 removed in first object
root.PASB509_Missouri.A1_Artillery.HP_AGM_2.armor.262241 changed in second object (was 439.0, is 76.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_2.armor.196707 removed in second object
root.PASB509_Missouri.A1_Artillery.HP_AGM_2.armor.131169 changed in second object (was 76.0, is 439.0)
root.PASB509_Missouri.A1_Artillery.HP_AGM_2.armor.327777 removed in first object
root.PASB509_Missouri.A_Directors.HP_AD_10.miscFilter[0] changed in second object (was MP_AM652_Radar_Mk13, is MP_AM090_Stand_RadarMk8_Mk38)
root.PASB509_Missouri.A_Directors.HP_AD_10.miscFilter[1] removed in first object
root.PASB509_Missouri.A_Directors.HP_AD_31.miscFilter[1] removed in first object
root.PCQT225.rewards[0] changed in second object (was <Item idx="PCEF014_NF_SignalFlag" count="10"/>, is <Item idx="PCEF014_NF_SignalFlag" count="15"/>)
root.PCQT225.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVPCOOPRANKED, is IDS_TASKRESTRICTION_PVP)
root.PCQT225.conditions[1] changed in second object (was <isBattleType battleTypes="PVP,COOPERATIVE,RANKED"/>, is <isBattleType battleTypes="PVP"/>)
root.PCQT225.conditions[2] changed in second object (was <isKillShips count="10" />, is <isKillShips count="4" />)
root.PCQT224.rewards[0] changed in second object (was <Add type="CREDITS" limit="1000000" count="1000000"/>, is <Add type="CREDITS" limit="350000" count="350000"/>)
root.PCQT224.uiCondition[2] changed in second object (was IDS_TASKRESTRICTION_PVPCOOPRANKED, is IDS_TASKRESTRICTION_PVP)
root.PCQT224.conditions[1] changed in second object (was <isBattleType battleTypes="PVP,COOPERATIVE,RANKED"/>, is <isBattleType battleTypes="PVP"/>)
root.PCQT224.conditions[2] changed in second object (was <isDamage count="300000" />, is <isDamage count="350000" />)
root.PCQT223.rewards[0] changed in second object (was <Item idx="PCEF015_ZH_SignalFlag" count="10"/>, is <Item idx="PCEF015_ZH_SignalFlag" count="15"/>)
root.PCQT223.conditions[2] changed in second object (was <isXP count="5000" />, is <isXP count="7000" />)
