>> loading GameParams.old.txt (first object)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_26.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_27.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_20.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_21.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_28.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_29.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[0] changed in second object (was HP_AGA_24, is HP_AGA_12)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[1] changed in second object (was HP_AGA_25, is HP_AGA_13)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[2] changed in second object (was HP_AGA_26, is HP_AGA_16)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[3] changed in second object (was HP_AGA_27, is HP_AGA_17)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[4] changed in second object (was HP_AGA_28, is HP_AGA_20)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[5] changed in second object (was HP_AGA_29, is HP_AGA_21)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[6] changed in second object (was HP_AGA_30, is HP_AGA_3)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[9] changed in second object (was HP_AGA_33, is HP_AGA_35)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[10] changed in second object (was HP_AGA_34, is HP_AGA_4)
root.PASC017_Baltimore_1944.B_AirDefense.AuraMedium.guns[11] changed in second object (was HP_AGA_35, is HP_AGA_5)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_33.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_30.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.index changed in second object (was PAGA056, is PAGA003)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.name changed in second object (was PAGA056_40mm_Bofors, is PAGA003_20mm_Oerlikon_MK4)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.antiAirAuraDistance changed in second object (was 117.0, is 67.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.antiAirAuraStrength changed in second object (was 0.159, is 0.036)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.numBarrels changed in second object (was 4.0, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.HitLocationAirDefense.armorCoeff changed in second object (was 0.75, is 1.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.barrelDiameter changed in second object (was 0.04, is 0.02)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model, is content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_34.id changed in second object (was 4236240880, is 4291815408)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_17.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_16.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_13.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.index changed in second object (was PAGA003, is PAGA056)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA056_40mm_Bofors)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.antiAirAuraStrength changed in second object (was 0.036, is 0.159)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.numBarrels changed in second object (was 1.0, is 4.0)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.HitLocationAirDefense.armorCoeff changed in second object (was 1.0, is 0.75)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors_dead.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA056_40mm_Bofors/AGA056_40mm_Bofors.model)
root.PASC017_Baltimore_1944.B_AirDefense.HP_AGA_12.id changed in second object (was 4291815408, is 4236240880)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[3] changed in second object (was HP_AGA_12, is HP_AGA_14)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[4] changed in second object (was HP_AGA_13, is HP_AGA_15)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[5] changed in second object (was HP_AGA_14, is HP_AGA_18)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[6] changed in second object (was HP_AGA_15, is HP_AGA_19)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[7] changed in second object (was HP_AGA_16, is HP_AGA_2)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[8] changed in second object (was HP_AGA_17, is HP_AGA_22)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[9] changed in second object (was HP_AGA_18, is HP_AGA_23)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[10] changed in second object (was HP_AGA_19, is HP_AGA_24)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[11] changed in second object (was HP_AGA_2, is HP_AGA_25)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[12] changed in second object (was HP_AGA_20, is HP_AGA_26)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[13] changed in second object (was HP_AGA_21, is HP_AGA_27)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[14] changed in second object (was HP_AGA_22, is HP_AGA_28)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[15] changed in second object (was HP_AGA_23, is HP_AGA_29)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[16] changed in second object (was HP_AGA_3, is HP_AGA_30)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[17] changed in second object (was HP_AGA_4, is HP_AGA_33)
root.PASC017_Baltimore_1944.B_AirDefense.AuraNear.guns[18] changed in second object (was HP_AGA_5, is HP_AGA_34)
root.PASC017_Baltimore_1944.AirArmamentDefault.HP_AC_02 removed in second object
root.PASC017_Baltimore_1944.AirArmamentDefault.HP_AC_01 removed in second object
root.PASC017_Baltimore_1944.AirArmamentDefault.HP_AC_1 removed in first object
root.PASC017_Baltimore_1944.AirArmamentDefault.HP_AC_2 removed in first object
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.index changed in second object (was PAGA003, is PAGA002)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA002_40mm_Bofors_Mk1)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.antiAirAuraStrength changed in second object (was 0.036, is 0.113)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.numBarrels changed in second object (was 1.0, is 2)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1_dead.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_5.id changed in second object (was 4291815408, is 4292863984)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.index changed in second object (was PAGA003, is PAGA002)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA002_40mm_Bofors_Mk1)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.antiAirAuraStrength changed in second object (was 0.036, is 0.113)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.numBarrels changed in second object (was 1.0, is 2)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1_dead.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_4.id changed in second object (was 4291815408, is 4292863984)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.index changed in second object (was PAGA003, is PAGA002)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.name changed in second object (was PAGA003_20mm_Oerlikon_MK4, is PAGA002_40mm_Bofors_Mk1)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.antiAirAuraDistance changed in second object (was 67.0, is 117.0)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.antiAirAuraStrength changed in second object (was 0.036, is 0.113)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.numBarrels changed in second object (was 1.0, is 2)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.barrelDiameter changed in second object (was 0.02, is 0.04)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.deadMesh changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4_dead.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1_dead.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.model changed in second object (was content/gameplay/usa/gun/aaircraft/AGA003_20mm_Oerlikon_MK4/AGA003_20mm_Oerlikon_MK4.model, is content/gameplay/usa/gun/aaircraft/AGA002_40mm_Bofors_Mk1/AGA002_40mm_Bofors_Mk1.model)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_3.id changed in second object (was 4291815408, is 4292863984)
root.PASC017_Baltimore_1944.A_AirDefense.HP_AGA_24.index changed in second object (was PAGA002, is PAGA003)
